participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,objects_uid
P26,P26_03,put pan,00:03:50.45,00:03:53.17,13827,13990,put,1,pan,1,['pan'],[1],"[324616,324617,324618,324619,324620,324818,324819,324820,324821,324822,324823]"
P26,P26_03,pick up glass,00:03:53.56,00:03:54.54,14013,14072,pick-up,0,glass,16,['glass'],[16],"[324622,324623,324825]"
P26,P26_03,soap glass,00:03:55.18,00:04:03.23,14110,14593,soap,4,glass,16,['glass'],[16],"[324625,324626,324627,324628,324629,324630,324631,324632,324633,324634,324635,324636,324637,324638,324639,324640]"
P26,P26_03,rinse glass,00:04:03.15,00:04:05.43,14589,14725,rinse,4,glass,16,['glass'],[16],"[324641,324642,324643,324644]"
P26,P26_03,soap glass,00:04:05.82,00:04:09.30,14749,14958,soap,4,glass,16,['glass'],[16],"[324646,324647,324648,324649,324650,324651,324652]"
P26,P26_03,rinse glass,00:04:09.40,00:04:14.71,14964,15282,rinse,4,glass,16,['glass'],[16],"[324653,324654,324655,324656,324657,324658,324659,324660,324661,324662,324663]"
P26,P26_03,put glass,00:04:14.76,00:04:16.03,15285,15361,put,1,glass,16,['glass'],[16],"[324317,324318,324319,324664,324665]"
P26,P26_03,put cutlery,00:04:17.15,00:04:18.72,15428,15523,put,1,cutlery,75,['cutlery'],[75],"[324322,324323,324324,324564,324565,324566]"
P26,P26_03,soap fork,00:04:18.51,00:04:22.12,15510,15727,lather,4,fork:soap,18,['fork:soap'],[18],"[324324,324325,324326,324327,324328,324329,324330,324331,324566,324567,324568,324569,324570,324571,324572,324573]"
P26,P26_03,rinse cutlery,00:04:21.95,00:04:29.16,15717,16149,rinse,4,cutlery,75,['cutlery'],[75],"[324331,324332,324333,324334,324335,324336,324337,324338,324339,324340,324341,324342,324343,324344,324345,324573,324574,324575,324668,324669,324670,324671,324672]"
P26,P26_03,soap knife,00:04:29.26,00:04:35.25,16155,16515,lather,4,knife:soap,5,['knife:soap'],[5],"[324346,324347,324576,324577,324578,324579,324580,324581,324673,324674,324675,324676,324677,324678,324679,324680,324681,324682,324683,324684]"
P26,P26_03,lather fork,00:04:35.03,00:04:38.28,16501,16696,lather,4,fork,18,['fork'],[18],"[324581,324582,324583,324584,324585,324586,324587,324684,324685,324686]"
P26,P26_03,rinse silverware,00:04:38.38,00:04:42.41,16702,16944,rinse,4,silverware,75,['silverware'],[75],"[324588,324589,324590]"
P26,P26_03,lather,00:04:42.51,00:04:44.54,16950,17072,lather,4,silverware,75,['silverware'],[75],[]
P26,P26_04,open door,00:00:01.89,00:00:03.22,113,193,open,2,door,8,['door'],[8],"[324990,324991,324992]"
P26,P26_04,take saucepan,00:00:05.43,00:00:10.62,325,637,take,0,saucepan,1,['saucepan'],[1],"[324996,325109,325110,325111,325112,325113,325114,325115,325327,325328,325329,325330,325331,325332,325333,325334,325335,325336,325337]"
P26,P26_04,take lid,00:00:09.40,00:00:12.34,564,740,take,0,lid,11,['lid'],[11],"[324996,324997,324998,324999,325113,325114,325115,325116,325117,325118,325335,325336,325337,325338,325339,325340]"
P26,P26_04,close door,00:00:12.24,00:00:14.76,734,885,close,3,door,8,['door'],[8],"[325000,325001,325002,325003,325004,325119,325120,325121,325122,325123,325341,325342,325343,325344,325345]"
P26,P26_04,take saucepan,00:00:14.83,00:00:15.91,889,954,take,0,saucepan,1,['saucepan'],[1],"[325005,325006,325124,325125,325346,325347]"
P26,P26_04,put down lid,00:00:16.17,00:00:17.40,970,1044,put-down,1,lid,11,['lid'],[11],"[325127,325128,325349,325350]"
P26,P26_04,fill saucepan with water,00:00:18.63,00:00:31.61,1117,1896,fill,24,saucepan,1,"['saucepan', 'water']","[1, 17]","[325354,325355,325356,325357,325358,325359,325360,325361,325362,325363,325364,325365,325366,325367,325368,325369,325370,325371,325372,325373,325374,325375,325376,325377,325378,325379,325391,325392,325393,325394]"
P26,P26_04,turn off tap,00:00:31.71,00:00:32.71,1902,1962,turn-off,15,tap,3,['tap'],[3],"[325380,325381,325395,325396]"
P26,P26_04,put down saucepan,00:00:34.30,00:00:35.89,2058,2153,put-down,1,saucepan,1,['saucepan'],[1],"[325010,325011,325012,325385,325386,325387]"
P26,P26_04,open door,00:00:35.94,00:00:36.80,2156,2208,open,2,door,8,['door'],[8],"[325013,325014,325388,325389]"
P26,P26_04,close door,00:00:39.79,00:00:41.25,2387,2475,close,3,door,8,['door'],[8],"[324962,324963,325021,325022,325023]"
P26,P26_04,turn on cooker,00:00:42.08,00:00:43.90,2524,2634,turn-on,12,cooker,56,['cooker'],[56],"[324966,324967,324968,325026]"
P26,P26_04,put saucepan on cooker,00:00:48.51,00:00:51.55,2910,3093,put,1,saucepan,1,"['saucepan', 'cooker']","[1, 56]","[324977,324978,324979,324980,324981,324982,324983]"
P26,P26_04,increase heat,00:00:51.56,00:00:55.86,3093,3351,increase,71,heat,106,['heat'],[106],"[324984,324985,325132,325133,325134,325135,325136,325312,325313]"
P26,P26_04,pick up lid,00:00:55.96,00:00:56.84,3357,3410,pick-up,0,lid,11,['lid'],[11],"[325137,325138,325314,325315]"
P26,P26_04,put lid on pot,00:00:56.79,00:00:59.03,3407,3541,put,1,lid,11,"['lid', 'pot']","[11, 15]","[325139,325140,325141,325142,325143,325316,325317,325318,325319,325320]"
P26,P26_04,open door,00:01:01.98,00:01:03.67,3718,3820,open,2,door,8,['door'],[8],"[325032,325033,325034,325035]"
P26,P26_04,pick up pasta,00:01:03.82,00:01:05.43,3829,3925,pick-up,0,pasta,35,['pasta'],[35],"[325036,325037,325038]"
P26,P26_04,close door,00:01:06.16,00:01:07.49,3969,4049,close,3,door,8,['door'],[8],"[325041,325042]"
P26,P26_04,put down pasta,00:01:08.15,00:01:10.50,4089,4230,put-down,1,pasta,35,['pasta'],[35],"[325045,325046,325047,325048]"
P26,P26_04,open door,00:01:11.27,00:01:12.98,4276,4378,open,2,door,8,['door'],[8],"[325051,325052,325053]"
P26,P26_04,pick up plate,00:01:14.85,00:01:17.25,4491,4635,pick-up,0,plate,4,['plate'],[4],"[325058,325059,325060,325061,325062,325265,325266,325267,325268,325269]"
P26,P26_04,close door,00:01:16.99,00:01:19.03,4619,4741,close,3,door,8,['door'],[8],"[325062,325063,325064,325065,325066,325269,325270,325271,325272,325273]"
P26,P26_04,put down plate,00:01:19.13,00:01:22.02,4747,4921,put-down,1,plate,4,['plate'],[4],"[325067,325068,325146,325147,325148,325149,325168,325169,325170,325171,325172,325274,325275,325276,325277,325278,325279]"
P26,P26_04,open package of pasta,00:01:22.49,00:01:30.03,4949,5401,open,2,package,77,"['package', 'pasta']","[77, 35]","[325150,325151,325152,325153,325154,325155,325156,325157,325158,325159,325160,325161,325162,325163,325164,325165,325173,325174,325175,325176,325177,325178,325179,325180,325181,325182,325183,325184,325185,325186,325187,325188,325280,325281,325282,325283,325284,325285,325286]"
P26,P26_04,put pasta on plate,00:01:30.13,00:01:41.11,5407,6066,put,1,pasta,35,"['pasta', 'plate']","[35, 4]","[325166,325167,325189,325190,325191,325192,325193,325194,325195,325196,325197,325198,325199,325200,325201,325202,325203,325204,325205,325206,325207,325208,325209,325210,325235,325287,325288,325289,325290,325291,325292,325293,325294,325295,325296,325297,325298,325299,325300,325301,325302,325303,325304,325305,325306,325307,325308]"
P26,P26_04,close pasta package,00:01:42.96,00:01:46.64,6177,6398,close,3,package:pasta,77,['package:pasta'],[77],"[325069,325214,325215,325216,325217,325218,325219,325220,325239,325240,325241,325242,325243,325244,325245,325246]"
P26,P26_04,open door,00:01:48.79,00:01:50.23,6527,6613,open,2,door,8,['door'],[8],"[325074,325075,325076,325225,325226,325227,325251,325252,325253]"
P26,P26_04,put pasta package,00:01:50.16,00:01:52.38,6609,6742,put,1,package:pasta,77,['package:pasta'],[77],"[325077,325078,325079,325080,325228,325229,325230,325231,325254,325255,325256,325257]"
P26,P26_04,close door,00:01:50.32,00:01:52.24,6619,6734,close,3,door,8,['door'],[8],"[325077,325078,325079,325080,325228,325229,325230,325231,325254,325255,325256,325257]"
P26,P26_04,open fridge,00:01:57.41,00:01:58.81,7044,7128,open,2,fridge,10,['fridge'],[10],[]
P26,P26_04,pick up cheese,00:02:00.68,00:02:01.65,7240,7299,pick-up,0,cheese,51,['cheese'],[51],"[324950,324951]"
P26,P26_04,close fridge,00:02:01.43,00:02:02.76,7285,7365,close,3,fridge,10,['fridge'],[10],"[324951,324952,324953]"
P26,P26_04,put cheese,00:02:04.14,00:02:05.33,7448,7519,put,1,cheese,51,['cheese'],[51],"[324957,324958]"
P26,P26_04,open drawer,00:02:07.93,00:02:08.88,7675,7732,open,2,drawer,9,['drawer'],[9],"[325087,325088]"
P26,P26_04,pick up cutlery,00:02:09.34,00:02:11.54,7760,7892,pick-up,0,cutlery,75,['cutlery'],[75],"[325090,325091,325092,325093,325094]"
P26,P26_04,close drawer,00:02:12.55,00:02:13.56,7953,8013,close,3,drawer,9,['drawer'],[9],"[325097,325098,325101,325102]"
P26,P26_04,put fork,00:02:14.71,00:02:15.63,8082,8137,put,1,fork,18,['fork'],[18],"[325105,325106]"
P26,P26_04,put,00:02:15.73,00:02:16.43,8143,8185,put,1,fork,18,['fork'],[18],[325107]
P26,P26_05,open saucepan,00:00:00.60,00:00:02.01,36,120,open,2,saucepan,1,['saucepan'],[1],"[325501,325502]"
P26,P26_05,take plate,00:00:06.39,00:00:07.41,383,444,take,0,plate,4,['plate'],[4],"[325472,325473]"
P26,P26_05,put pasta into saucepan,00:00:07.34,00:00:10.39,440,623,put,1,pasta,35,"['pasta', 'saucepan']","[35, 1]","[325474,325475,325476]"
P26,P26_05,open door,00:00:12.95,00:00:14.22,777,853,open,2,door,8,['door'],[8],"[325404,325405,325406,325425,325477,325478,325479]"
P26,P26_05,take salt,00:00:14.24,00:00:15.47,854,928,take,0,salt,31,['salt'],[31],"[325407,325408,325426,325427,325480,325481]"
P26,P26_05,put salt on pasta,00:00:15.57,00:00:22.98,934,1378,put,1,salt,31,"['salt', 'pasta']","[31, 35]","[325429,325430,325431,325432,325433,325434,325435,325436,325437,325438,325439,325440,325441,325442,325483,325484,325485,325486,325487,325488,325489,325490,325491,325492,325493,325494,325495,325496,325507,325508,325509,325510]"
P26,P26_05,take spoon,00:00:23.08,00:00:23.77,1384,1426,take,0,spoon,7,['spoon'],[7],"[325444,325498,325512]"
P26,P26_05,stir pasta,00:00:23.87,00:00:33.97,1432,2038,stir,6,pasta,35,['pasta'],[35],"[325445,325446,325447,325448,325449,325450,325451,325452,325453,325454,325455,325456,325457,325458,325459,325460,325461,325462,325463,325464,325499,325513,325514,325515,325516,325517]"
P26,P26_05,put down spoon,00:00:34.83,00:00:36.60,2089,2196,put-down,1,spoon,7,['spoon'],[7],"[325410,325411,325412,325413,325467,325520,325521,325522,325523]"
P26,P26_05,take lid,00:00:36.70,00:00:37.80,2202,2268,take,0,lid,11,['lid'],[11],"[325414,325415,325524,325525]"
P26,P26_05,put lid on saucepan,00:00:37.90,00:00:40.62,2274,2437,put,1,lid,11,"['lid', 'saucepan']","[11, 1]","[325416,325417,325418,325419,325420,325421,325526]"
P26,P26_06,lid,00:00:00.72,00:00:01.86,43,111,lid,28,lid,11,['lid'],[11],[]
P26,P26_06,mix pasta,00:00:01.84,00:00:12.39,110,743,mix,6,pasta,35,['pasta'],[35],"[325542,325543,325544,325545]"
P26,P26_06,close lid,00:00:12.49,00:00:16.34,749,980,close,3,lid,11,['lid'],[11],"[325546,325547,325548,325549,325550,325551,325552,325553]"
P26,P26_06,pick up salt,00:00:17.55,00:00:18.62,1053,1117,pick-up,0,salt,31,['salt'],[31],"[325529,325530,325560,325561]"
P26,P26_06,open door,00:00:18.55,00:00:19.49,1113,1169,open,2,door,8,['door'],[8],"[325531,325562]"
P26,P26_06,put salt,00:00:19.42,00:00:21.50,1165,1290,put,1,salt,31,['salt'],[31],"[325532,325533,325534,325535,325563,325564,325565,325566]"
P26,P26_06,close door,00:00:21.60,00:00:22.62,1296,1357,close,3,door,8,['door'],[8],"[325537,325538,325568,325569]"
P26,P26_07,open lid,00:00:01.57,00:00:02.58,94,154,open,2,lid,11,['lid'],[11],"[325572,325573]"
P26,P26_07,put down lid,00:00:02.55,00:00:04.43,153,265,put-down,1,lid,11,['lid'],[11],"[325574,325575,325576,325594,325595,325596]"
P26,P26_07,stir pasta,00:00:04.53,00:00:16.96,271,1017,stir,6,pasta,35,['pasta'],[35],"[325577,325578,325579,325580,325581,325597,325598,325599,325600,325601,325602,325603,325604,325605,325606,325607,325608,325609,325610,325611,325612,325613,325614,325615,325616,325617,325618,325619,325620,325621,325625,325626,325627]"
P26,P26_07,put down spoon,00:00:17.03,00:00:18.09,1021,1085,put-down,1,spoon,7,['spoon'],[7],"[325582,325583,325584,325622,325623,325624,325628,325629,325630]"
P26,P26_07,close lid,00:00:18.14,00:00:21.10,1088,1266,close,3,lid,11,['lid'],[11],"[325585,325586,325587,325588,325589,325590,325631,325632,325633]"
P26,P26_08,lid,00:00:00.32,00:00:01.95,19,117,lid,28,lid,11,['lid'],[11],[325712]
P26,P26_08,stir pasta,00:00:03.34,00:00:13.84,200,830,stir,6,pasta,35,['pasta'],[35],"[325686,325716,325717,325718,325719,325720,325721,325722,325723,325724,325725,325726,325727,325728,325729,325730,325731,325732,325733,325734,325735,325736,325751,325752,325753,325754]"
P26,P26_08,put down spoon,00:00:13.72,00:00:16.07,823,964,put-down,1,spoon,7,['spoon'],[7],"[325687,325688,325689,325690,325691,325737,325738,325739,325755,325756,325757,325758,325759]"
P26,P26_08,close lid,00:00:15.92,00:00:19.79,955,1187,close,3,lid,11,['lid'],[11],"[325691,325692,325693,325694,325695,325696,325697,325698,325759,325760,325761,325762]"
P26,P26_08,open cabinet,00:00:22.35,00:00:25.50,1341,1530,open,2,cabinet,8,['cabinet'],[8],"[325638,325639,325640,325641,325642,325643,325659,325660,325661,325662]"
P26,P26_08,grab colander,00:00:25.35,00:00:29.08,1521,1744,grab,0,colander,42,['colander'],[42],"[325644,325645,325646,325647,325648,325649,325650,325651,325663,325664,325665,325666,325667,325668,325669,325670]"
P26,P26_08,close cabinet,00:00:28.65,00:00:31.39,1719,1883,close,3,cabinet,8,['cabinet'],[8],"[325651,325652,325653,325654,325655,325670,325671,325672,325673,325674]"
P26,P26_08,put down colander in sink,00:00:33.27,00:00:35.12,1996,2107,put-down,1,colander,42,"['colander', 'sink']","[42, 33]","[325679,325680,325681,325682,325744,325745,325746,325747]"
P26,P26_08,open lid,00:00:38.31,00:00:40.14,2298,2408,open,2,lid,11,['lid'],[11],"[325705,325706,325707,325708]"
P26,P26_08,stir pasta,00:00:39.82,00:00:50.68,2389,3040,stir,6,pasta,35,['pasta'],[35],"[325708,325709,325710,325711]"
P26,P26_09,open lid,00:00:01.56,00:00:02.83,93,169,open,2,lid,11,['lid'],[11],"[325847,325848,326128]"
P26,P26_09,pick up spoon,00:00:04.44,00:00:05.22,266,313,pick-up,0,spoon,7,['spoon'],[7],"[325874,325875,326132,326133]"
P26,P26_09,stir pasta,00:00:05.00,00:00:08.67,300,520,stir,6,pasta,35,['pasta'],[35],"[325875,325876,325877,325878,325879,325880,325881,325882,326133,326134,326135,326136]"
P26,P26_09,turn off heat,00:00:08.54,00:00:10.55,512,633,turn-off,15,heat,106,['heat'],[106],"[325883,325884,325885]"
P26,P26_09,pick up pot holder,00:00:16.29,00:00:19.08,977,1144,pick-up,0,holder:pot,182,['holder:pot'],[182],"[326004,326005,326006,326007,326008,326009,326104,326105,326106,326107,326108,326109]"
P26,P26_09,pick up pot,00:00:18.90,00:00:25.20,1134,1512,pick-up,0,pot,15,['pot'],[15],"[326009,326010,326011,326012,326013,326014,326015,326016,326017,326018,326019,326020,326021,326109,326110,326111,326112]"
P26,P26_09,drain pasta,00:00:32.63,00:00:39.85,1957,2391,drain,48,pasta,35,['pasta'],[35],"[326025,326026,326027,326028,326029]"
P26,P26_09,put down pot,00:00:39.95,00:00:41.42,2397,2485,put-down,1,pot,15,['pot'],[15],"[326030,326031,326032]"
P26,P26_09,pick up colander,00:00:44.75,00:00:46.80,2685,2808,pick-up,0,colander,42,['colander'],[42],"[325767,325768,325769,325770]"
P26,P26_09,pour pasta into pot,00:00:49.13,00:00:53.46,2947,3207,pour,7,pasta,35,"['pasta', 'pot']","[35, 15]","[325891,325892,325893,325894,325895,325896,325897,325898,326040,326041,326042,326043,326044,326045,326046,326047]"
P26,P26_09,put down colander,00:00:53.56,00:00:54.91,3213,3294,put-down,1,colander,42,['colander'],[42],"[325900,325901,326049,326050]"
P26,P26_09,pick up pot,00:00:54.58,00:00:57.33,3274,3439,pick-up,0,pot,15,['pot'],[15],"[326051,326052,326053,326054,326055]"
P26,P26_09,put down pot,00:00:58.42,00:01:00.12,3505,3607,put-down,1,pot,15,['pot'],[15],"[325852,325853,325854,326058,326059,326060,326061]"
P26,P26_09,open lid,00:01:00.22,00:01:01.24,3613,3674,open,2,lid,11,['lid'],[11],"[325855,325856,326062,326063]"
P26,P26_09,pick up ladle,00:01:04.38,00:01:08.88,3862,4132,pick-up,0,ladle,109,['ladle'],[109],"[325823,325824,325825,325826,325827,325828,325829,325830,325831,326065]"
P26,P26_09,pick up pot,00:01:10.71,00:01:11.60,4242,4296,pick-up,0,pot,15,['pot'],[15],"[325905,325906,326070,326071,326115,326116]"
P26,P26_09,pour salsa in the pasta,00:01:11.61,00:01:15.99,4296,4559,pour,7,salsa,41,"['salsa', 'pasta']","[41, 35]","[325907,325908,325909,325910,325911,325912,325913,325914,326072,326073,326074,326117,326118,326119,326120,326121,326122,326123,326124]"
P26,P26_09,mix pasta,00:01:16.09,00:01:26.18,4565,5170,mix,6,pasta,35,['pasta'],[35],"[325774,325775,325776,325777,325916,325917,325918,325919,325920,325921,325922,325923,325924,325925,325926,325927,325928,325929,325930,325931,325932,325933,325934,325935,326126,326127]"
P26,P26_09,pick up dish,00:01:26.28,00:01:27.40,5176,5244,pick-up,0,dish,4,['dish'],[4],"[325778,325779,325936,325937]"
P26,P26_09,put pasta in the dish,00:01:27.56,00:01:43.77,5253,6226,put,1,pasta,35,"['pasta', 'dish']","[35, 4]","[325781,325782,325783,325784,325785,325786,325787,325788,325789,325790,325791,325792,325793,325794,325795,325796,325797,325798,325799,325800,325801,325802,325803,325804,325805,325806,325807,325808,325809,325810,325811,325812,325939,325940,325941,325942,325943,325944,325945,325946,325947,325948,325949,325950,325951,325952,325953,325954,325955,325956,325957,325958,325959,325960,325961,325962,325963,325964,325965,325966,325967,325968,325969,325970,326075,326076,326077]"
P26,P26_09,put dish,00:01:42.75,00:01:44.93,6165,6295,put,1,dish,4,['dish'],[4],"[325811,325812,325813,325814,325969,325970,325971,325972,326076,326077,326078,326079]"
P26,P26_09,pick up pot with salsa,00:01:45.00,00:01:47.93,6300,6475,pick-up,0,pot,15,"['pot', 'salsa']","[15, 41]","[325815,325816,325817,325973,325974,325975,325976,325977,325978,326080,326081,326082,326083,326084,326085]"
P26,P26_09,put salsa in the pasta,00:01:47.26,00:01:56.47,6435,6988,put,1,salsa,41,"['salsa', 'pasta']","[41, 35]","[325835,325836,325860,325978,325979,325980,325981,325982,325983,325984,325985,325986,325987,325988,325989,325990,325991,325992,325993,325994,325995,326085,326086,326087,326088,326089,326090,326091,326092,326093,326094]"
P26,P26_09,put pot,00:01:55.99,00:01:57.19,6959,7031,put,1,pot,15,['pot'],[15],"[325836,325837,325838,325860,325861,325862,325995,325996,325997,326094,326095,326096]"
P26,P26_09,put ladle,00:01:57.29,00:01:57.95,7037,7077,put,1,ladle,109,['ladle'],[109],"[325839,325863,325998,326097]"
P26,P26_09,close lid,00:01:58.39,00:01:59.89,7103,7193,close,3,lid,11,['lid'],[11],"[325841,325842,325865,325866,325867,326099]"
P26,P26_10,open door,00:00:02.06,00:00:03.06,123,183,open,2,door,8,['door'],[8],"[326253,326254,326385,326386]"
P26,P26_10,pick up pot,00:00:03.35,00:00:08.31,201,498,pick-up,0,pot,15,['pot'],[15],"[326255,326256,326257,326258,326259,326260,326261,326262,326263,326264,326324,326387,326388,326389,326390,326391,326392,326393,326394,326395,326396]"
P26,P26_10,close door,00:00:06.60,00:00:07.65,396,459,close,3,door,8,['door'],[8],"[326262,326263,326394,326395]"
P26,P26_10,pick up lid,00:00:10.07,00:00:10.92,604,655,pick-up,0,lid,11,['lid'],[11],"[326329,326401]"
P26,P26_10,put water in the pot,00:00:10.93,00:00:34.32,655,2059,put,1,water,17,"['water', 'pot']","[17, 15]","[326330,326331,326332,326402,326403,326404,326405,326406,326407,326408,326409,326410,326411,326412,326413,326414,326415,326416,326417,326418,326419,326420,326421,326422,326423,326424,326425,326426,326427,326428,326429,326430,326431,326432,326433,326434,326435,326436,326437,326438,326439,326440,326441,326442,326443,326444,326445,326446,326447,326448,326523,326524,326525,326526]"
